leaf,count
"('i49', 'e06', 'c1', 'p27', 'l3')",1
"('i49', 'e09', 'c1', 'p27', 'l3')",1
"('i49', 'e04', 'c1', 'p27', 'l3')",1
"('i85', 'e01', 'c5', 'p23', 'l3')",1
"('i46', 'e11', 'c7', 'p25', 'l3')",1
"('i38', 'e08', 'c8', 'p13', 'l2')",1
"('i34', 'e12', 'c5', 'p08', 'l3')",1
"('i85', 'e04', 'c5', 'p31', 'l1')",1
"('i38', 'e12', 'c7', 'p12', 'l3')",1
"('i23', 'e08', 'c3', 'p09', 'l3')",1
"('i14', 'e09', 'c5', 'p27', 'l3')",1
"('i90', 'e09', 'c4', 'p01', 'l3')",1
"('i74', 'e12', 'c5', 'p13', 'l3')",1
"('i79', 'e05', 'c1', 'p10', 'l3')",1
"('i22', 'e02', 'c3', 'p03', 'l3')",1
"('i19', 'e08', 'c5', 'p11', 'l3')",1
"('i27', 'e04', 'c5', 'p25', 'l3')",1
"('i27', 'e10', 'c5', 'p25', 'l3')",1
"('i19', 'e01', 'c5', 'p16', 'l3')",1
"('i102', 'e04', 'c3', 'p18', 'l3')",1
"('i102', 'e01', 'c3', 'p18', 'l3')",1
"('i01', 'e09', 'c4', 'p15', 'l3')",1
"('i05', 'e05', 'c4', 'p18', 'l3')",1
"('i104', 'e02', 'c5', 'p17', 'l3')",1
"('i111', 'e05', 'c1', 'p11', 'l3')",1
"('i03', 'e02', 'c5', 'p04', 'l3')",1
"('i41', 'e09', 'c4', 'p10', 'l3')",1
"('i23', 'e07', 'c5', 'p02', 'l3')",1
"('i90', 'e11', 'c1', 'p12', 'l3')",1
"('i07', 'e03', 'c5', 'p17', 'l3')",1
"('i129', 'e09', 'c5', 'p23', 'l3')",1
"('i129', 'e04', 'c5', 'p23', 'l3')",1
"('i21', 'e12', 'c1', 'p33', 'l3')",1
"('i74', 'e05', 'c5', 'p04', 'l3')",1
"('i90', 'e01', 'c1', 'p24', 'l3')",1
"('i90', 'e03', 'c1', 'p15', 'l3')",1
"('i90', 'e04', 'c1', 'p15', 'l3')",1
"('i89', 'e01', 'c4', 'p32', 'l3')",1
"('i42', 'e02', 'c3', 'p27', 'l3')",1
"('i85', 'e04', 'c5', 'p23', 'l1')",1
"('i45', 'e01', 'c1', 'p06', 'l3')",1
"('i74', 'e02', 'c5', 'p16', 'l3')",1
"('i16', 'e01', 'c3', 'p01', 'l3')",1
"('i43', 'e03', 'c4', 'p06', 'l3')",1
"('i66', 'e01', 'c3', 'p31', 'l3')",1
"('i130', 'e05', 'c5', 'p35', 'l3')",1
"('i130', 'e11', 'c5', 'p35', 'l3')",1
"('i79', 'e05', 'c1', 'p07', 'l3')",1
"('i16', 'e09', 'c3', 'p01', 'l3')",1
"('i59', 'e01', 'c3', 'p16', 'l3')",1
"('i38', 'e10', 'c4', 'p34', 'l1')",1
"('i67', 'e02', 'c5', 'p28', 'l3')",1
"('i32', 'e05', 'c5', 'p04', 'l3')",1
"('i52', 'e05', 'c3', 'p10', 'l3')",1
"('i43', 'e03', 'c4', 'p09', 'l3')",1
"('i87', 'e04', 'c5', 'p18', 'l3')",1
"('i67', 'e02', 'c5', 'p12', 'l3')",1
"('i87', 'e04', 'c5', 'p07', 'l3')",1
"('i32', 'e05', 'c3', 'p03', 'l3')",1
"('i31', 'e07', 'c1', 'p16', 'l3')",1
"('i05', 'e03', 'c4', 'p33', 'l3')",1
"('i05', 'e12', 'c4', 'p33', 'l3')",1
"('i05', 'e04', 'c4', 'p33', 'l3')",1
"('i05', 'e01', 'c4', 'p33', 'l3')",1
"('i111', 'e09', 'c1', 'p24', 'l3')",1
"('i23', 'e10', 'c5', 'p33', 'l3')",1
"('i02', 'e12', 'c1', 'p17', 'l3')",1
"('i111', 'e01', 'c1', 'p24', 'l3')",1
"('i68', 'e01', 'c1', 'p16', 'l3')",1
"('i43', 'e01', 'c7', 'p07', 'l3')",1
"('i03', 'e04', 'c3', 'p01', 'l3')",1
"('i03', 'e01', 'c3', 'p01', 'l3')",1
"('i03', 'e09', 'c3', 'p01', 'l3')",1
"('i33', 'e08', 'c4', 'p18', 'l3')",1
"('i127', 'e01', 'c5', 'p13', 'l3')",1
"('i07', 'e03', 'c5', 'p15', 'l3')",1
"('i87', 'e09', 'c5', 'p05', 'l3')",1
"('i136', 'e01', 'c1', 'p04', 'l3')",1
"('i25', 'e09', 'c5', 'p14', 'l3')",1
"('i16', 'e11', 'c3', 'p01', 'l3')",1
"('i79', 'e08', 'c4', 'p12', 'l3')",1
"('i23', 'e04', 'c5', 'p30', 'l3')",1
"('i23', 'e08', 'c5', 'p30', 'l3')",1
"('i13', 'e03', 'c3', 'p24', 'l3')",1
"('i48', 'e04', 'c4', 'p35', 'l3')",1
"('i89', 'e09', 'c1', 'p26', 'l3')",1
"('i13', 'e12', 'c3', 'p24', 'l3')",1
"('i90', 'e09', 'c1', 'p19', 'l3')",1
"('i90', 'e01', 'c1', 'p19', 'l3')",1
"('i07', 'e09', 'c3', 'p05', 'l3')",1
"('i139', 'e05', 'c5', 'p15', 'l3')",1
"('i117', 'e01', 'c1', 'p35', 'l3')",1
"('i74', 'e01', 'c3', 'p17', 'l3')",1
"('i09', 'e01', 'c3', 'p11', 'l3')",1
"('i05', 'e08', 'c7', 'p19', 'l3')",1
"('i05', 'e06', 'c7', 'p19', 'l3')",1
"('i12', 'e07', 'c5', 'p13', 'l3')",1
"('i21', 'e09', 'c4', 'p07', 'l3')",1
"('i13', 'e04', 'c3', 'p02', 'l3')",1
"('i37', 'e10', 'c5', 'p18', 'l3')",1
"('i37', 'e03', 'c5', 'p18', 'l3')",1
"('i49', 'e03', 'c4', 'p35', 'l3')",1
"('i25', 'e05', 'c5', 'p18', 'l3')",1
"('i06', 'e06', 'c5', 'p10', 'l3')",1
"('i23', 'e12', 'c3', 'p07', 'l3')",1
"('i96', 'e04', 'c5', 'p16', 'l3')",1
"('i43', 'e11', 'c4', 'p09', 'l3')",1
"('i13', 'e12', 'c3', 'p35', 'l3')",1
"('i09', 'e04', 'c5', 'p26', 'l3')",1
"('i27', 'e12', 'c5', 'p07', 'l3')",1
"('i57', 'e12', 'c8', 'p04', 'l3')",1
"('i13', 'e07', 'c5', 'p17', 'l3')",1
"('i03', 'e04', 'c3', 'p18', 'l3')",1
"('i07', 'e03', 'c5', 'p22', 'l3')",1
"('i142', 'e01', 'c2', 'p35', 'l3')",1
"('i27', 'e04', 'c5', 'p33', 'l3')",1
"('i34', 'e05', 'c3', 'p19', 'l3')",1
"('i07', 'e04', 'c3', 'p21', 'l3')",1
"('i07', 'e09', 'c3', 'p21', 'l3')",1
"('i07', 'e01', 'c3', 'p21', 'l3')",1
"('i06', 'e04', 'c8', 'p35', 'l1')",1
"('i20', 'e09', 'c5', 'p26', 'l3')",1
"('i85', 'e09', 'c3', 'p21', 'l2')",1
"('i19', 'e02', 'c5', 'p01', 'l3')",1
"('i64', 'e08', 'c3', 'p12', 'l3')",1
"('i74', 'e08', 'c5', 'p33', 'l3')",1
"('i33', 'e04', 'c4', 'p08', 'l3')",1
"('i33', 'e08', 'c4', 'p08', 'l3')",1
"('i20', 'e11', 'c5', 'p02', 'l3')",1
"('i38', 'e10', 'c7', 'p06', 'l1')",1
"('i20', 'e11', 'c5', 'p30', 'l3')",1
"('i34', 'e05', 'c3', 'p11', 'l3')",1
"('i108', 'e05', 'c5', 'p10', 'l3')",1
"('i03', 'e08', 'c3', 'p01', 'l3')",1
"('i79', 'e04', 'c1', 'p12', 'l3')",1
"('i03', 'e03', 'c5', 'p16', 'l3')",1
"('i07', 'e03', 'c5', 'p23', 'l3')",1
"('i05', 'e05', 'c4', 'p12', 'l3')",1
"('i111', 'e01', 'c1', 'p14', 'l3')",1
"('i49', 'e09', 'c1', 'p12', 'l3')",1
"('i13', 'e12', 'c3', 'p21', 'l3')",1
"('i49', 'e04', 'c1', 'p12', 'l3')",1
"('i127', 'e08', 'c5', 'p09', 'l3')",1
"('i46', 'e05', 'c4', 'p28', 'l3')",1
"('i33', 'e09', 'c1', 'p31', 'l3')",1
"('i142', 'e04', 'c2', 'p35', 'l3')",1
"('i33', 'e05', 'c1', 'p18', 'l3')",1
"('i05', 'e11', 'c4', 'p15', 'l3')",1
"('i48', 'e11', 'c7', 'p06', 'l3')",1
"('i02', 'e04', 'c4', 'p13', 'l3')",1
"('i21', 'e09', 'c4', 'p02', 'l3')",1
"('i07', 'e07', 'c5', 'p09', 'l3')",1
"('i06', 'e08', 'c8', 'p17', 'l2')",1
"('i13', 'e02', 'c5', 'p35', 'l3')",1
"('i48', 'e05', 'c1', 'p14', 'l3')",1
"('i14', 'e07', 'c5', 'p29', 'l3')",1
"('i27', 'e08', 'c3', 'p07', 'l3')",1
"('i07', 'e03', 'c5', 'p04', 'l3')",1
"('i33', 'e05', 'c1', 'p01', 'l3')",1
"('i46', 'e12', 'c4', 'p14', 'l3')",1
"('i105', 'e12', 'c5', 'p15', 'l3')",1
"('i02', 'e09', 'c4', 'p13', 'l3')",1
"('i21', 'e01', 'c4', 'p25', 'l3')",1
"('i21', 'e09', 'c4', 'p25', 'l3')",1
"('i21', 'e03', 'c4', 'p25', 'l3')",1
"('i133', 'e09', 'c3', 'p10', 'l3')",1
"('i13', 'e10', 'c3', 'p21', 'l3')",1
"('i38', 'e07', 'c4', 'p33', 'l2')",1
"('i108', 'e08', 'c5', 'p13', 'l3')",1
"('i59', 'e08', 'c5', 'p08', 'l3')",1
"('i25', 'e05', 'c5', 'p13', 'l3')",1
"('i87', 'e09', 'c5', 'p28', 'l3')",1
"('i59', 'e04', 'c5', 'p13', 'l3')",1
"('i24', 'e01', 'c1', 'p28', 'l3')",1
"('i24', 'e04', 'c1', 'p28', 'l3')",1
"('i41', 'e07', 'c1', 'p30', 'l3')",1
"('i31', 'e09', 'c1', 'p03', 'l3')",1
"('i59', 'e01', 'c5', 'p13', 'l3')",1
"('i01', 'e04', 'c7', 'p35', 'l3')",1
"('i12', 'e05', 'c3', 'p12', 'l3')",1
"('i09', 'e09', 'c3', 'p02', 'l3')",1
"('i113', 'e08', 'c5', 'p01', 'l3')",1
"('i86', 'e08', 'c5', 'p23', 'l3')",1
"('i13', 'e04', 'c3', 'p03', 'l3')",1
"('i46', 'e04', 'c7', 'p04', 'l3')",1
"('i02', 'e11', 'c4', 'p17', 'l3')",1
"('i16', 'e01', 'c3', 'p22', 'l3')",1
"('i24', 'e04', 'c1', 'p25', 'l3')",1
"('i59', 'e01', 'c5', 'p24', 'l3')",1
"('i23', 'e07', 'c5', 'p15', 'l3')",1
"('i05', 'e04', 'c4', 'p25', 'l3')",1
"('i05', 'e09', 'c4', 'p25', 'l3')",1
"('i13', 'e10', 'c3', 'p01', 'l3')",1
"('i37', 'e12', 'c3', 'p33', 'l3')",1
"('i130', 'e05', 'c5', 'p16', 'l3')",1
"('i130', 'e08', 'c5', 'p16', 'l3')",1
"('i43', 'e05', 'c1', 'p32', 'l3')",1
"('i06', 'e05', 'c3', 'p27', 'l1')",1
"('i03', 'e04', 'c3', 'p04', 'l3')",1
"('i03', 'e09', 'c3', 'p04', 'l3')",1
"('i03', 'e10', 'c3', 'p04', 'l3')",1
"('i64', 'e09', 'c5', 'p21', 'l3')",1
"('i37', 'e12', 'c5', 'p35', 'l3')",1
"('i64', 'e01', 'c5', 'p21', 'l3')",1
"('i64', 'e04', 'c5', 'p21', 'l3')",1
"('i42', 'e02', 'c3', 'p30', 'l3')",1
"('i21', 'e09', 'c4', 'p05', 'l3')",1
"('i36', 'e01', 'c5', 'p25', 'l3')",1
"('i85', 'e01', 'c5', 'p14', 'l3')",1
"('i79', 'e01', 'c1', 'p05', 'l3')",1
"('i50', 'e04', 'c1', 'p28', 'l3')",1
"('i21', 'e05', 'c4', 'p15', 'l3')",1
"('i81', 'e09', 'c5', 'p03', 'l3')",1
"('i34', 'e05', 'c3', 'p01', 'l3')",1
"('i67', 'e01', 'c3', 'p11', 'l3')",1
"('i12', 'e09', 'c3', 'p12', 'l3')",1
"('i67', 'e02', 'c5', 'p19', 'l3')",1
"('i90', 'e11', 'c1', 'p11', 'l3')",1
"('i38', 'e08', 'c4', 'p34', 'l2')",1
"('i14', 'e02', 'c3', 'p32', 'l3')",1
"('i90', 'e04', 'c1', 'p11', 'l3')",1
"('i13', 'e02', 'c5', 'p16', 'l3')",1
"('i38', 'e12', 'c7', 'p21', 'l3')",1
"('i41', 'e12', 'c4', 'p01', 'l3')",1
"('i126', 'e09', 'c5', 'p35', 'l3')",1
"('i12', 'e05', 'c5', 'p06', 'l3')",1
"('i89', 'e04', 'c4', 'p23', 'l3')",1
"('i89', 'e01', 'c4', 'p23', 'l3')",1
"('i13', 'e09', 'c3', 'p35', 'l3')",1
"('i43', 'e07', 'c4', 'p17', 'l3')",1
"('i05', 'e06', 'c4', 'p30', 'l3')",1
"('i43', 'e03', 'c4', 'p17', 'l3')",1
"('i10', 'e05', 'c5', 'p23', 'l3')",1
"('i33', 'e05', 'c1', 'p04', 'l3')",1
"('i06', 'e10', 'c8', 'p13', 'l4')",1
"('i06', 'e11', 'c8', 'p35', 'l2')",1
"('i13', 'e05', 'c3', 'p21', 'l3')",1
"('i89', 'e04', 'c1', 'p33', 'l3')",1
"('i74', 'e04', 'c3', 'p01', 'l3')",1
"('i48', 'e11', 'c4', 'p07', 'l3')",1
"('i123', 'e09', 'c3', 'p05', 'l3')",1
"('i33', 'e04', 'c1', 'p33', 'l3')",1
"('i10', 'e05', 'c5', 'p11', 'l3')",1
"('i05', 'e07', 'c4', 'p26', 'l3')",1
"('i46', 'e07', 'c4', 'p23', 'l3')",1
"('i59', 'e12', 'c5', 'p11', 'l3')",1
"('i14', 'e12', 'c8', 'p13', 'l3')",1
"('i14', 'e12', 'c3', 'p30', 'l3')",1
"('i14', 'e12', 'c8', 'p04', 'l3')",1
"('i13', 'e08', 'c3', 'p18', 'l3')",1
"('i20', 'e11', 'c5', 'p22', 'l3')",1
"('i90', 'e08', 'c1', 'p05', 'l3')",1
"('i06', 'e04', 'c3', 'p27', 'l1')",1
"('i42', 'e08', 'c5', 'p13', 'l3')",1
"('i38', 'e05', 'c7', 'p07', 'l1')",1
"('i59', 'e07', 'c5', 'p21', 'l3')",1
"('i38', 'e12', 'c7', 'p11', 'l3')",1
"('i103', 'e05', 'c5', 'p04', 'l3')",1
"('i01', 'e09', 'c4', 'p09', 'l3')",1
"('i59', 'e09', 'c5', 'p17', 'l3')",1
"('i07', 'e03', 'c5', 'p02', 'l3')",1
"('i81', 'e05', 'c5', 'p04', 'l3')",1
"('i32', 'e05', 'c5', 'p29', 'l3')",1
"('i07', 'e12', 'c3', 'p03', 'l3')",1
"('i12', 'e05', 'c5', 'p22', 'l3')",1
"('i130', 'e09', 'c5', 'p24', 'l3')",1
"('i130', 'e01', 'c5', 'p24', 'l3')",1
"('i130', 'e04', 'c5', 'p24', 'l3')",1
"('i05', 'e03', 'c7', 'p19', 'l3')",1
"('i21', 'e04', 'c4', 'p09', 'l3')",1
"('i21', 'e09', 'c4', 'p09', 'l3')",1
"('i126', 'e08', 'c5', 'p35', 'l3')",1
"('i25', 'e05', 'c5', 'p11', 'l3')",1
"('i67', 'e09', 'c3', 'p15', 'l3')",1
"('i87', 'e09', 'c5', 'p08', 'l3')",1
"('i34', 'e05', 'c3', 'p15', 'l3')",1
"('i61', 'e08', 'c1', 'p21', 'l3')",1
"('i33', 'e10', 'c4', 'p17', 'l3')",1
"('i74', 'e08', 'c3', 'p06', 'l3')",1
"('i59', 'e04', 'c3', 'p11', 'l3')",1
"('i74', 'e02', 'c5', 'p35', 'l3')",1
"('i67', 'e01', 'c3', 'p16', 'l3')",1
"('i67', 'e10', 'c3', 'p16', 'l3')",1
"('i74', 'e04', 'c3', 'p35', 'l3')",1
"('i07', 'e02', 'c5', 'p32', 'l3')",1
"('i13', 'e04', 'c3', 'p17', 'l3')",1
"('i13', 'e09', 'c3', 'p17', 'l3')",1
"('i34', 'e11', 'c5', 'p15', 'l3')",1
"('i77', 'e03', 'c5', 'p25', 'l3')",1
"('i13', 'e09', 'c3', 'p15', 'l3')",1
"('i13', 'e01', 'c3', 'p15', 'l3')",1
"('i68', 'e09', 'c1', 'p06', 'l3')",1
"('i68', 'e01', 'c1', 'p06', 'l3')",1
"('i68', 'e04', 'c1', 'p06', 'l3')",1
"('i48', 'e08', 'c4', 'p08', 'l3')",1
"('i86', 'e04', 'c5', 'p08', 'l3')",1
"('i86', 'e09', 'c5', 'p03', 'l3')",1
"('i23', 'e02', 'c5', 'p16', 'l3')",1
"('i29', 'e09', 'c5', 'p08', 'l3')",1
"('i59', 'e08', 'c5', 'p17', 'l3')",1
"('i130', 'e11', 'c5', 'p01', 'l3')",1
"('i16', 'e04', 'c3', 'p10', 'l3')",1
"('i85', 'e04', 'c5', 'p06', 'l1')",1
"('i86', 'e08', 'c5', 'p01', 'l3')",1
"('i76', 'e09', 'c5', 'p16', 'l3')",1
"('i112', 'e05', 'c5', 'p08', 'l3')",1
"('i17', 'e05', 'c3', 'p10', 'l3')",1
"('i05', 'e05', 'c4', 'p11', 'l3')",1
"('i07', 'e02', 'c5', 'p22', 'l3')",1
"('i141', 'e05', 'c5', 'p10', 'l3')",1
"('i03', 'e10', 'c3', 'p16', 'l3')",1
"('i22', 'e02', 'c3', 'p11', 'l3')",1
"('i34', 'e01', 'c3', 'p31', 'l3')",1
"('i58', 'e03', 'c5', 'p35', 'l3')",1
"('i77', 'e01', 'c5', 'p04', 'l3')",1
"('i64', 'e11', 'c5', 'p10', 'l3')",1
"('i02', 'e12', 'c1', 'p12', 'l3')",1
"('i24', 'e11', 'c1', 'p33', 'l3')",1
"('i135', 'e05', 'c5', 'p10', 'l3')",1
"('i59', 'e08', 'c5', 'p02', 'l3')",1
"('i61', 'e09', 'c1', 'p12', 'l3')",1
"('i01', 'e08', 'c4', 'p22', 'l3')",1
"('i21', 'e12', 'c4', 'p07', 'l3')",1
"('i03', 'e05', 'c5', 'p12', 'l3')",1
"('i03', 'e12', 'c5', 'p35', 'l3')",1
"('i16', 'e08', 'c3', 'p04', 'l3')",1
"('i74', 'e07', 'c5', 'p15', 'l3')",1
"('i37', 'e01', 'c5', 'p19', 'l3')",1
"('i48', 'e05', 'c4', 'p11', 'l3')",1
"('i02', 'e05', 'c4', 'p19', 'l3')",1
"('i13', 'e09', 'c3', 'p21', 'l3')",1
"('i127', 'e02', 'c5', 'p19', 'l3')",1
"('i34', 'e11', 'c5', 'p14', 'l3')",1
"('i102', 'e09', 'c5', 'p19', 'l3')",1
"('i27', 'e05', 'c5', 'p09', 'l3')",1
"('i102', 'e01', 'c5', 'p19', 'l3')",1
"('i24', 'e12', 'c4', 'p19', 'l3')",1
"('i36', 'e02', 'c3', 'p35', 'l3')",1
"('i06', 'e10', 'c3', 'p33', 'l2')",1
"('i34', 'e05', 'c3', 'p16', 'l3')",1
"('i34', 'e12', 'c5', 'p23', 'l3')",1
"('i50', 'e09', 'c1', 'p28', 'l3')",1
"('i14', 'e07', 'c5', 'p14', 'l3')",1
"('i43', 'e11', 'c4', 'p21', 'l3')",1
"('i43', 'e05', 'c4', 'p35', 'l3')",1
"('i89', 'e05', 'c1', 'p16', 'l3')",1
"('i33', 'e08', 'c4', 'p31', 'l3')",1
"('i12', 'e12', 'c5', 'p31', 'l3')",1
"('i07', 'e02', 'c5', 'p08', 'l3')",1
"('i03', 'e10', 'c5', 'p33', 'l3')",1
"('i03', 'e12', 'c5', 'p17', 'l3')",1
"('i03', 'e04', 'c5', 'p33', 'l3')",1
"('i74', 'e09', 'c3', 'p03', 'l3')",1
"('i145', 'e04', 'c5', 'p35', 'l3')",1
"('i05', 'e09', 'c4', 'p30', 'l3')",1
"('i48', 'e11', 'c4', 'p16', 'l3')",1
"('i79', 'e03', 'c1', 'p22', 'l3')",1
"('i21', 'e03', 'c4', 'p13', 'l3')",1
"('i43', 'e03', 'c4', 'p19', 'l3')",1
"('i09', 'e04', 'c3', 'p20', 'l3')",1
"('i77', 'e03', 'c5', 'p07', 'l3')",1
"('i85', 'e01', 'c5', 'p21', 'l3')",1
"('i13', 'e07', 'c5', 'p16', 'l3')",1
"('i74', 'e04', 'c3', 'p16', 'l3')",1
"('i111', 'e11', 'c1', 'p09', 'l3')",1
"('i67', 'e11', 'c5', 'p15', 'l3')",1
"('i50', 'e04', 'c1', 'p12', 'l3')",1
"('i09', 'e05', 'c3', 'p10', 'l3')",1
"('i13', 'e04', 'c3', 'p14', 'l3')",1
"('i87', 'e01', 'c5', 'p31', 'l3')",1
"('i13', 'e12', 'c3', 'p14', 'l3')",1
"('i111', 'e11', 'c1', 'p19', 'l3')",1
"('i07', 'e03', 'c5', 'p28', 'l3')",1
"('i67', 'e05', 'c5', 'p18', 'l3')",1
"('i05', 'e08', 'c7', 'p24', 'l3')",1
"('i05', 'e03', 'c7', 'p24', 'l3')",1
"('i43', 'e11', 'c4', 'p11', 'l3')",1
"('i79', 'e01', 'c1', 'p23', 'l3')",1
"('i79', 'e09', 'c1', 'p23', 'l3')",1
"('i79', 'e07', 'c1', 'p23', 'l3')",1
"('i43', 'e01', 'c4', 'p26', 'l3')",1
"('i99', 'e04', 'c5', 'p15', 'l3')",1
"('i82', 'e05', 'c4', 'p35', 'l3')",1
"('i05', 'e09', 'c4', 'p06', 'l3')",1
"('i85', 'e01', 'c3', 'p30', 'l3')",1
"('i87', 'e04', 'c5', 'p02', 'l3')",1
"('i27', 'e08', 'c3', 'p04', 'l3')",1
"('i43', 'e04', 'c4', 'p28', 'l3')",1
"('i31', 'e06', 'c1', 'p35', 'l3')",1
"('i111', 'e04', 'c1', 'p25', 'l3')",1
"('i111', 'e11', 'c1', 'p25', 'l3')",1
"('i111', 'e09', 'c1', 'p25', 'l3')",1
"('i86', 'e09', 'c5', 'p23', 'l3')",1
"('i48', 'e05', 'c1', 'p05', 'l3')",1
"('i68', 'e04', 'c4', 'p12', 'l3')",1
"('i25', 'e12', 'c3', 'p03', 'l3')",1
"('i48', 'e01', 'c4', 'p18', 'l3')",1
"('i111', 'e11', 'c1', 'p10', 'l3')",1
"('i21', 'e01', 'c4', 'p23', 'l3')",1
"('i38', 'e06', 'c7', 'p31', 'l3')",1
"('i27', 'e05', 'c5', 'p04', 'l3')",1
"('i86', 'e08', 'c5', 'p31', 'l3')",1
"('i108', 'e01', 'c5', 'p21', 'l3')",1
"('i74', 'e04', 'c5', 'p26', 'l3')",1
"('i16', 'e08', 'c3', 'p12', 'l3')",1
"('i74', 'e09', 'c5', 'p26', 'l3')",1
"('i79', 'e03', 'c1', 'p08', 'l3')",1
"('i79', 'e01', 'c1', 'p08', 'l3')",1
"('i86', 'e09', 'c5', 'p19', 'l3')",1
"('i86', 'e11', 'c5', 'p04', 'l3')",1
"('i64', 'e04', 'c3', 'p12', 'l3')",1
"('i64', 'e09', 'c3', 'p12', 'l3')",1
"('i87', 'e01', 'c5', 'p12', 'l3')",1
"('i24', 'e01', 'c1', 'p02', 'l3')",1
"('i03', 'e05', 'c3', 'p09', 'l3')",1
"('i16', 'e08', 'c5', 'p33', 'l3')",1
"('i16', 'e11', 'c5', 'p33', 'l3')",1
"('i118', 'e05', 'c5', 'p12', 'l3')",1
"('i99', 'e05', 'c5', 'p09', 'l3')",1
"('i105', 'e12', 'c5', 'p14', 'l3')",1
"('i61', 'e09', 'c1', 'p06', 'l3')",1
"('i61', 'e04', 'c1', 'p06', 'l3')",1
"('i13', 'e03', 'c3', 'p28', 'l3')",1
"('i61', 'e01', 'c1', 'p06', 'l3')",1
"('i105', 'e12', 'c5', 'p24', 'l3')",1
"('i25', 'e10', 'c5', 'p33', 'l4')",1
"('i126', 'e08', 'c5', 'p16', 'l3')",1
"('i27', 'e10', 'c3', 'p21', 'l3')",1
"('i77', 'e03', 'c5', 'p04', 'l3')",1
"('i32', 'e12', 'c5', 'p26', 'l3')",1
"('i85', 'e01', 'c5', 'p01', 'l3')",1
"('i07', 'e08', 'c3', 'p24', 'l3')",1
"('i07', 'e09', 'c3', 'p24', 'l3')",1
"('i73', 'e05', 'c3', 'p04', 'l3')",1
"('i32', 'e12', 'c3', 'p02', 'l3')",1
"('i31', 'e09', 'c4', 'p16', 'l3')",1
"('i87', 'e09', 'c5', 'p18', 'l3')",1
"('i05', 'e11', 'c4', 'p08', 'l3')",1
"('i23', 'e08', 'c3', 'p02', 'l3')",1
"('i74', 'e11', 'c5', 'p18', 'l3')",1
"('i138', 'e05', 'c3', 'p35', 'l3')",1
"('i48', 'e09', 'c4', 'p19', 'l3')",1
"('i23', 'e02', 'c5', 'p20', 'l3')",1
"('i34', 'e11', 'c5', 'p22', 'l3')",1
"('i07', 'e04', 'c3', 'p19', 'l3')",1
"('i13', 'e01', 'c3', 'p17', 'l3')",1
"('i46', 'e08', 'c7', 'p17', 'l3')",1
"('i48', 'e05', 'c1', 'p21', 'l3')",1
"('i31', 'e04', 'c4', 'p16', 'l3')",1
"('i38', 'e10', 'c7', 'p05', 'l1')",1
"('i25', 'e01', 'c5', 'p31', 'l3')",1
"('i38', 'e07', 'c7', 'p15', 'l2')",1
"('i59', 'e09', 'c5', 'p33', 'l3')",1
"('i59', 'e01', 'c5', 'p33', 'l3')",1
"('i59', 'e05', 'c5', 'p33', 'l3')",1
"('i03', 'e02', 'c5', 'p18', 'l3')",1
"('i05', 'e06', 'c7', 'p01', 'l3')",1
"('i07', 'e02', 'c5', 'p11', 'l3')",1
"('i89', 'e09', 'c7', 'p35', 'l3')",1
"('i33', 'e05', 'c1', 'p02', 'l3')",1
"('i17', 'e09', 'c3', 'p08', 'l3')",1
"('i06', 'e01', 'c8', 'p35', 'l3')",1
"('i59', 'e08', 'c5', 'p31', 'l3')",1
"('i33', 'e09', 'c4', 'p21', 'l3')",1
"('i12', 'e05', 'c5', 'p05', 'l3')",1
"('i67', 'e05', 'c5', 'p11', 'l3')",1
"('i13', 'e12', 'c3', 'p01', 'l3')",1
"('i02', 'e12', 'c1', 'p06', 'l3')",1
"('i99', 'e04', 'c5', 'p08', 'l3')",1
"('i23', 'e10', 'c5', 'p16', 'l3')",1
"('i87', 'e09', 'c5', 'p16', 'l3')",1
"('i32', 'e05', 'c5', 'p18', 'l3')",1
"('i74', 'e01', 'c3', 'p29', 'l3')",1
"('i126', 'e04', 'c5', 'p12', 'l3')",1
"('i111', 'e04', 'c1', 'p28', 'l3')",1
"('i65', 'e05', 'c3', 'p35', 'l3')",1
"('i21', 'e01', 'c4', 'p29', 'l3')",1
"('i21', 'e09', 'c4', 'p29', 'l3')",1
"('i03', 'e10', 'c5', 'p26', 'l3')",1
"('i141', 'e04', 'c5', 'p03', 'l3')",1
"('i141', 'e08', 'c5', 'p03', 'l3')",1
"('i141', 'e01', 'c5', 'p03', 'l3')",1
"('i141', 'e09', 'c5', 'p03', 'l3')",1
"('i23', 'e10', 'c5', 'p09', 'l3')",1
"('i136', 'e05', 'c1', 'p21', 'l3')",1
"('i24', 'e04', 'c4', 'p06', 'l3')",1
"('i47', 'e09', 'c4', 'p17', 'l3')",1
"('i05', 'e04', 'c4', 'p06', 'l3')",1
"('i99', 'e09', 'c5', 'p06', 'l3')",1
"('i90', 'e08', 'c1', 'p21', 'l3')",1
"('i74', 'e02', 'c5', 'p22', 'l3')",1
"('i136', 'e09', 'c1', 'p32', 'l3')",1
"('i74', 'e02', 'c3', 'p15', 'l3')",1
"('i06', 'e06', 'c5', 'p05', 'l3')",1
"('i73', 'e05', 'c3', 'p19', 'l3')",1
"('i05', 'e05', 'c4', 'p08', 'l3')",1
"('i66', 'e01', 'c3', 'p06', 'l3')",1
"('i37', 'e10', 'c3', 'p35', 'l3')",1
"('i16', 'e04', 'c3', 'p24', 'l3')",1
