leaf,count,diff,isWhiteNoise,max,min,mean,std,diff_smooth,isWhiteNoise_smooth,max_smooth,min_smooth,mean_smooth,std_smooth
"('i59', 'e01', 'c5', 'p17', 'l3')",2,0,1,6,0,0.001736111111111111,0.09577877228173882,0,1,0,0,0.0,0.0
"('i16', 'e08', 'c3', 'p03', 'l3')",2,0,1,16,0,0.006200396825396825,0.2890378942034363,0,1,0,0,0.0,0.0
"('i16', 'e04', 'c3', 'p03', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i06', 'e09', 'c5', 'p34', 'l2')",2,0,1,4,0,0.001240079365079365,0.06492096767946504,0,1,0,0,0.0,0.0
"('i34', 'e05', 'c3', 'p13', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i06', 'e10', 'c5', 'p27', 'l1')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i126', 'e08', 'c5', 'p13', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i136', 'e04', 'c1', 'p19', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i13', 'e07', 'c5', 'p15', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i38', 'e05', 'c1', 'p34', 'l1')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i131', 'e05', 'c5', 'p21', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i13', 'e02', 'c5', 'p05', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i50', 'e04', 'c1', 'p06', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i111', 'e11', 'c1', 'p07', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i14', 'e08', 'c8', 'p30', 'l3')",2,0,1,42,0,0.012896825396825396,0.6798053097735196,0,1,0,0,0.0,0.0
"('i13', 'e03', 'c3', 'p14', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i63', 'e09', 'c7', 'p10', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i32', 'e01', 'c3', 'p02', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i63', 'e01', 'c7', 'p10', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i24', 'e01', 'c1', 'p08', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i22', 'e05', 'c3', 'p09', 'l3')",2,0,1,3,0,0.000992063492063492,0.049791309886228596,0,1,0,0,0.0,0.0
"('i05', 'e04', 'c1', 'p27', 'l3')",2,0,1,4,0,0.001240079365079365,0.06492096767946504,0,1,0,0,0.0,0.0
"('i01', 'e01', 'c4', 'p11', 'l3')",2,0,1,3,0,0.000992063492063492,0.049791309886228596,0,1,0,0,0.0,0.0
"('i27', 'e05', 'c5', 'p23', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i24', 'e04', 'c1', 'p11', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i27', 'e05', 'c5', 'p01', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i42', 'e08', 'c5', 'p28', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i87', 'e01', 'c5', 'p13', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i85', 'e01', 'c5', 'p05', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i25', 'e10', 'c3', 'p03', 'l4')",2,0,1,3,0,0.001240079365079365,0.056768552494974305,0,1,0,0,0.0,0.0
"('i25', 'e08', 'c3', 'p03', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i21', 'e03', 'c4', 'p23', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i103', 'e05', 'c5', 'p01', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i16', 'e04', 'c3', 'p12', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i24', 'e04', 'c1', 'p02', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i16', 'e11', 'c3', 'p02', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i16', 'e04', 'c5', 'p33', 'l3')",2,0,1,7,0,0.002976190476190476,0.1354411934878899,0,1,0,0,0.0,0.0
"('i16', 'e09', 'c5', 'p33', 'l3')",2,0,1,4,0,0.001240079365079365,0.06492096767946504,0,1,0,0,0.0,0.0
"('i13', 'e08', 'c3', 'p28', 'l3')",2,0,1,5,0,0.001488095238095238,0.08028822000128694,0,1,0,0,0.0,0.0
"('i42', 'e08', 'c5', 'p05', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i123', 'e01', 'c5', 'p17', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i99', 'e04', 'c5', 'p18', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i46', 'e12', 'c4', 'p09', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i48', 'e08', 'c4', 'p22', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i79', 'e12', 'c1', 'p04', 'l3')",2,0,1,70,0,0.019345238095238096,1.1094036936182572,0,1,0,0,0.0,0.0
"('i33', 'e05', 'c1', 'p11', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i59', 'e04', 'c5', 'p11', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i06', 'e05', 'c5', 'p27', 'l1')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i24', 'e08', 'c7', 'p19', 'l3')",2,0,1,11,0,0.002976190476190476,0.1739226230200831,0,1,0,0,0.0,0.0
"('i23', 'e07', 'c5', 'p01', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i14', 'e07', 'c5', 'p32', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i78', 'e04', 'c4', 'p12', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i17', 'e08', 'c3', 'p08', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i27', 'e04', 'c3', 'p08', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i01', 'e04', 'c4', 'p09', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622858,0,1,0,0,0.0,0.0
"('i23', 'e10', 'c5', 'p35', 'l2')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i87', 'e09', 'c5', 'p23', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i111', 'e04', 'c1', 'p23', 'l3')",2,0,1,6,0,0.001736111111111111,0.09577877228173882,0,1,0,0,0.0,0.0
"('i126', 'e08', 'c5', 'p12', 'l3')",2,0,1,12,0,0.00496031746031746,0.22707420997989727,0,1,0,0,0.0,0.0
"('i120', 'e04', 'c5', 'p35', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i24', 'e07', 'c1', 'p17', 'l3')",2,0,1,4,0,0.001240079365079365,0.06492096767946506,0,1,0,0,0.0,0.0
"('i61', 'e10', 'c1', 'p35', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i76', 'e09', 'c5', 'p06', 'l3')",2,0,1,3,0,0.001488095238095238,0.06679873716506976,0,1,0,0,0.0,0.0
"('i113', 'e01', 'c5', 'p10', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i33', 'e04', 'c4', 'p10', 'l3')",2,0,1,12,0,0.003224206349206349,0.18960987864749912,0,1,0,0,0.0,0.0
"('i05', 'e01', 'c4', 'p06', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i33', 'e08', 'c1', 'p34', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i33', 'e03', 'c1', 'p34', 'l3')",2,0,1,3,0,0.000992063492063492,0.049791309886228596,0,1,0,0,0.0,0.0
"('i02', 'e05', 'c4', 'p35', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i37', 'e08', 'c5', 'p01', 'l3')",2,0,1,7,0,0.002232142857142857,0.11462922318547995,0,1,0,0,0.0,0.0
"('i03', 'e05', 'c5', 'p28', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i129', 'e01', 'c5', 'p10', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i03', 'e02', 'c5', 'p22', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i27', 'e12', 'c5', 'p17', 'l3')",2,0,1,3,0,0.001240079365079365,0.05676855249497431,0,1,0,0,0.0,0.0
"('i01', 'e04', 'c4', 'p23', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i01', 'e01', 'c4', 'p23', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i19', 'e10', 'c5', 'p17', 'l3')",2,0,1,4,0,0.001240079365079365,0.06492096767946506,0,1,0,0,0.0,0.0
"('i101', 'e05', 'c1', 'p35', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i43', 'e03', 'c4', 'p03', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i25', 'e10', 'c3', 'p04', 'l4')",2,0,1,3,0,0.001240079365079365,0.05676855249497431,0,1,0,0,0.0,0.0
"('i25', 'e12', 'c3', 'p04', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i121', 'e08', 'c5', 'p19', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i63', 'e08', 'c4', 'p35', 'l3')",2,0,1,10,0,0.003720238095238095,0.17603449649287176,0,1,0,0,0.0,0.0
"('i03', 'e12', 'c5', 'p20', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i42', 'e04', 'c5', 'p07', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i19', 'e12', 'c5', 'p07', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i23', 'e10', 'c5', 'p21', 'l3')",2,0,1,8,0,0.002976190476190476,0.14082759719429738,0,1,0,0,0.0,0.0
"('i05', 'e06', 'c7', 'p03', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i59', 'e01', 'c5', 'p32', 'l3')",2,0,1,3,0,0.001240079365079365,0.05676855249497431,0,1,0,0,0.0,0.0
"('i01', 'e04', 'c4', 'p13', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i11', 'e04', 'c4', 'p20', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i01', 'e05', 'c1', 'p31', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i104', 'e05', 'c5', 'p16', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i02', 'e12', 'c1', 'p35', 'l3')",2,0,1,3715,0,0.9506448412698413,58.527536377889106,0,1,118,0,0.029265873015873016,1.858094864249303
"('i111', 'e11', 'c1', 'p12', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i27', 'e12', 'c5', 'p16', 'l3')",2,0,1,6,0,0.002232142857142857,0.10562069789572301,0,1,0,0,0.0,0.0
"('i50', 'e04', 'c1', 'p13', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i85', 'e09', 'c5', 'p13', 'l2')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i103', 'e05', 'c5', 'p13', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i21', 'e03', 'c4', 'p09', 'l3')",2,0,1,3,0,0.000992063492063492,0.049791309886228596,0,1,0,0,0.0,0.0
"('i12', 'e05', 'c5', 'p14', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i67', 'e01', 'c3', 'p35', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i113', 'e11', 'c5', 'p10', 'l3')",2,0,1,10,0,0.002976190476190476,0.16057644000257393,0,1,0,0,0.0,0.0
"('i113', 'e09', 'c5', 'p35', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i02', 'e11', 'c4', 'p18', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i33', 'e03', 'c4', 'p21', 'l3')",2,0,1,4,0,0.001240079365079365,0.06492096767946505,0,1,0,0,0.0,0.0
"('i112', 'e02', 'c5', 'p21', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i22', 'e01', 'c5', 'p10', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i02', 'e07', 'c1', 'p24', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i67', 'e01', 'c3', 'p21', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i86', 'e08', 'c5', 'p21', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i22', 'e01', 'c5', 'p35', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i79', 'e08', 'c1', 'p13', 'l3')",2,0,1,8,0,0.003720238095238095,0.16736771934667805,0,1,0,0,0.0,0.0
"('i49', 'e12', 'c1', 'p33', 'l3')",2,0,1,6,0,0.001736111111111111,0.09577877228173881,0,1,0,0,0.0,0.0
"('i07', 'e01', 'c3', 'p25', 'l3')",2,0,1,3,0,0.001240079365079365,0.056768552494974305,0,1,0,0,0.0,0.0
"('i27', 'e08', 'c3', 'p03', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622859,0,1,0,0,0.0,0.0
"('i74', 'e11', 'c5', 'p29', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i113', 'e04', 'c5', 'p35', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i21', 'e12', 'c4', 'p03', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i09', 'e01', 'c3', 'p15', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i27', 'e02', 'c5', 'p14', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i56', 'e04', 'c5', 'p35', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i41', 'e04', 'c1', 'p33', 'l3')",2,0,1,10,0,0.002728174603174603,0.15824714922531075,0,1,0,0,0.0,0.0
"('i43', 'e03', 'c4', 'p02', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i30', 'e01', 'c4', 'p35', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i21', 'e04', 'c4', 'p03', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i20', 'e05', 'c5', 'p31', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i44', 'e05', 'c5', 'p10', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i39', 'e01', 'c3', 'p15', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i27', 'e11', 'c5', 'p23', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i48', 'e05', 'c1', 'p01', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i33', 'e11', 'c1', 'p18', 'l3')",2,0,1,17,0,0.00496031746031746,0.2718163450004857,0,1,0,0,0.0,0.0
"('i06', 'e10', 'c5', 'p34', 'l1')",2,0,1,6,0,0.001984126984126984,0.09958261977245718,0,1,0,0,0.0,0.0
"('i67', 'e12', 'c5', 'p17', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i89', 'e01', 'c4', 'p18', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i34', 'e08', 'c3', 'p25', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i24', 'e01', 'c1', 'p23', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i43', 'e04', 'c4', 'p22', 'l3')",2,0,1,11,0,0.002976190476190476,0.17392262302008304,0,1,0,0,0.0,0.0
"('i43', 'e09', 'c4', 'p22', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i38', 'e05', 'c4', 'p30', 'l1')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i87', 'e05', 'c5', 'p18', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i05', 'e09', 'c4', 'p23', 'l3')",2,0,1,3,0,0.001240079365079365,0.05676855249497431,0,1,0,0,0.0,0.0
"('i05', 'e04', 'c4', 'p23', 'l3')",2,0,1,8,0,0.002232142857142857,0.12694900269122658,0,1,0,0,0.0,0.0
"('i05', 'e01', 'c4', 'p23', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i32', 'e12', 'c5', 'p20', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i74', 'e02', 'c5', 'p15', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i41', 'e07', 'c1', 'p34', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i20', 'e01', 'c5', 'p25', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i104', 'e02', 'c5', 'p25', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i87', 'e05', 'c5', 'p08', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i27', 'e11', 'c5', 'p14', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i87', 'e04', 'c5', 'p14', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i103', 'e05', 'c5', 'p03', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i01', 'e05', 'c4', 'p35', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i05', 'e03', 'c4', 'p22', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i34', 'e05', 'c3', 'p05', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i03', 'e12', 'c5', 'p11', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i05', 'e11', 'c4', 'p01', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i33', 'e08', 'c1', 'p30', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i02', 'e07', 'c1', 'p05', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i86', 'e04', 'c5', 'p28', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i108', 'e04', 'c5', 'p31', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i86', 'e09', 'c5', 'p17', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i25', 'e08', 'c5', 'p31', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i25', 'e11', 'c3', 'p10', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i50', 'e01', 'c1', 'p12', 'l3')",2,0,1,3,0,0.000992063492063492,0.049791309886228596,0,1,0,0,0.0,0.0
"('i89', 'e09', 'c1', 'p30', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i99', 'e05', 'c5', 'p18', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i05', 'e08', 'c4', 'p20', 'l3')",2,0,1,13,0,0.004464285714285714,0.21930606356902344,0,1,0,0,0.0,0.0
"('i34', 'e09', 'c3', 'p20', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622858,0,1,0,0,0.0,0.0
"('i20', 'e01', 'c5', 'p02', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i93', 'e03', 'c5', 'p35', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i38', 'e06', 'c7', 'p25', 'l3')",2,0,1,15,0,0.00744047619047619,0.3339936858253488,0,1,0,0,0.0,0.0
"('i07', 'e03', 'c5', 'p12', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i89', 'e01', 'c4', 'p01', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i07', 'e07', 'c5', 'p01', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i07', 'e07', 'c5', 'p06', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i24', 'e08', 'c4', 'p21', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i07', 'e03', 'c5', 'p08', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i136', 'e01', 'c1', 'p24', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i89', 'e09', 'c1', 'p31', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i02', 'e05', 'c4', 'p15', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i09', 'e05', 'c5', 'p06', 'l3')",2,0,1,2,0,0.000744047619047619,0.03520689929857434,0,1,0,0,0.0,0.0
"('i57', 'e12', 'c8', 'p03', 'l3')",2,0,1,21,0,0.007936507936507936,0.37325853302596357,0,1,0,0,0.0,0.0
"('i46', 'e12', 'c1', 'p28', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i01', 'e09', 'c4', 'p16', 'l3')",2,0,1,4,0,0.001240079365079365,0.06492096767946505,0,1,0,0,0.0,0.0
"('i43', 'e07', 'c4', 'p09', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i20', 'e02', 'c3', 'p10', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i07', 'e08', 'c3', 'p15', 'l3')",2,0,1,3,0,0.001488095238095238,0.06679873716506976,0,1,0,0,0.0,0.0
"('i74', 'e11', 'c5', 'p07', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i50', 'e01', 'c1', 'p29', 'l3')",2,0,1,11,0,0.003472222222222222,0.17952717667501766,0,1,0,0,0.0,0.0
"('i24', 'e07', 'c4', 'p21', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i106', 'e09', 'c3', 'p35', 'l3')",2,0,1,3,0,0.000992063492063492,0.04979130988622858,0,1,0,0,0.0,0.0
"('i23', 'e05', 'c3', 'p07', 'l3')",2,0,1,2,0,0.000992063492063492,0.04453249144337984,0,1,0,0,0.0,0.0
"('i68', 'e05', 'c1', 'p10', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
"('i25', 'e05', 'c5', 'p21', 'l3')",2,0,1,2,0,0.000744047619047619,0.035206899298574346,0,1,0,0,0.0,0.0
"('i43', 'e07', 'c4', 'p19', 'l3')",2,0,1,3,0,0.001240079365079365,0.05676855249497431,0,1,0,0,0.0,0.0
"('i49', 'e09', 'c1', 'p06', 'l3')",2,0,1,1,0,0.000496031746031746,0.02226624572168992,0,1,0,0,0.0,0.0
